subject,Score,valence_acc_video,arousal_acc_video,Valence,Arousal,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff,Probe,index,avg_score,median_score,Norm_score,Chg_per_V,Chg_per_A,ValenceDiff,ArousalDiff,video,Last1,Last2,Last3,Last4,Last5
18,2.401520617,0,1,4.968,6.375,1.715,2.479,0.639,0.084,0.944,0.041,0.123,0,5661,2.334779728,3.100767958,0.205834411,0.48339787,0.376709116,0.523,1.183,7,0,0,0,0,0.2
18,0.585676857,0,1,5.391,5.654,0.836,3.603,0.59,0.07,0.04,0.124,0.082,0,5662,2.387560765,2.962717722,0.21616666,0.108639743,0.103586285,0.499,0.587,7,0,0,0,0,0
18,1.23920675,0,1,5.467,5.788,0.599,2.518,1.075,0.052,0.124,0.246,0.37,0,5663,2.491706306,2.565415491,0.221386611,0.22667034,0.2140993,0.083,0.168,7,0,0,0,0,0
18,0.904514511,0,1,5.308,5.822,0.122,3.283,0.649,0.031,0,0.247,0.082,0,5664,2.567903126,2.326287251,0.230719059,0.170405899,0.155361476,0.215,0.034,7,0,0,0,0,0
18,0.575298839,0,1,5.252,5.822,0.181,1.802,0.465,0.053,0.164,0.329,0.288,0,5665,1.972615834,2.217079986,0.178130381,0.109539002,0.098814641,0.012,0,7,0,0,0,0,0
18,3.219164561,0,1,5.296,5.822,2.78,1.724,0.068,0.049,0.615,0.247,0,0,5666,1.645127244,2.217079986,0.147969711,0.607848293,0.552931048,0.715,0.695,7,0,0,0,0,0
18,2.311297902,0,1,4.537,6.517,1.167,0.117,0.542,0.042,0.739,0.082,2.177,0,5667,1.571978888,1.713578668,0.142209054,0.509433084,0.354656729,0.49,1.05,7,0,0,0,0,0
18,0.853426395,0,1,4.806,6.872,2.437,0.755,0.445,0.064,0.41,0,0.042,0,5668,1.324420851,1.390660873,0.113411616,0.177575197,0.12418894,0.11,0.303,7,0,0,0,0,0
18,2.631341996,0,1,4.647,6.82,0.063,3.041,0.823,0.06,0.369,0.247,2.218,0,5669,1.486444129,1.726350697,0.129627987,0.566245319,0.385827272,0.024,0.038,7,0,0,0,0,0
18,0.868939763,0,1,4.782,6.834,2.693,1.792,0.387,0.07,0.082,0,0.081,0,5670,1.559038819,1.521660201,0.134214774,0.181710532,0.127149512,0.016,0.266,7,0,0,0,0,0
18,2.062834052,0,1,4.631,7.086,0.623,4.233,0.029,0.07,0.206,0,0.287,0,5671,1.525170163,1.391877203,0.130167292,0.445440305,0.291114035,0.145,0.248,7,0,0,0,0,0
18,2.04486084,0,1,4.637,7.082,2.626,1.336,0.28,0.059,0.164,0.124,3.449,0,5672,1.671088561,1.37134849,0.142596515,0.440987889,0.288740587,0.121,0.28,7,0,0,0,0,0
18,1.162446377,0,1,4.752,6.806,1.474,0.581,5.914,0.087,0.124,0.082,2.341,0,5673,1.663412524,1.37134849,0.143918716,0.244622554,0.170797293,0.178,0.339,7,0,0,0,0,0
18,5.551276241,0,1,4.815,6.743,0.193,1.424,0.117,0.088,0.041,0.287,3.368,1,5674,2.128088697,1.609014556,0.184122573,1.15291303,0.823265051,0.635,1.413,7,0,0,0,0,0
18,6.09709749,0,1,5.387,5.393,0.276,1.289,5.701,0.067,0.082,0.329,1.232,1,5675,2.680268562,1.689158927,0.248633447,1.131816872,1.130557665,0.612,1.481,7,1,0.5,0.333333333,0.25,0.2
18,3.332474104,0,1,5.427,5.262,0.087,0.561,0.117,0.081,0.37,0.164,0.124,0,5676,2.691599516,1.774141084,0.251810227,0.614054561,0.633309408,0.157,0.039,7,1,1,0.666666667,0.5,0.4
18,2.666721554,0,1,5.544,5.432,0.158,0.038,0.339,0.095,0.164,0.411,3.984,0,5677,2.727141881,1.782985974,0.248464093,0.481010381,0.490928121,0.362,0.059,7,0,0.5,0.666666667,0.5,0.4
18,0.280417443,0,1,5.789,5.321,2.421,0.949,1.606,0.094,0.082,0.205,0.082,0,5678,2.669840986,1.782985974,0.24030972,0.048439703,0.05270014,0.153,0.076,7,0,0,0.333333333,0.5,0.4
18,1.071125435,0,1,5.697,5.508,0.481,0.193,0.639,0.073,0.042,0.083,0.04,0,5679,2.51381933,2.072080296,0.224347999,0.188015699,0.194467218,0.058,0.73,7,0,0,0,0.25,0.4
18,1.19490727,0,1,5.847,6.051,3.043,0.552,0.107,0.084,0,0.287,4.394,0,5680,2.546416081,1.995474366,0.214020514,0.204362454,0.197472694,0.158,0.824,7,0,0,0,0,0.2
18,0.178869002,0,1,5.855,6.332,0.595,0.59,0.804,0.109,0.082,0,0.081,0,5681,2.358019576,2.072080296,0.193486467,0.030549787,0.028248421,0.008,0.281,7,0,0,0,0,0
19,0.463140003,0,1,5,5,1.707,0.242,0.735,0.011,0.205,0.123,0.164,0,5682,2.199847492,2.550899606,0.219984749,0.092628001,0.092628001,0,0,7,0,0,0,0,0
19,0.123283028,0,1,5,5,0.331,1.472,0.184,0.011,0.082,0.658,0.041,0,5683,2.095931157,2.839937884,0.209593116,0.024656606,0.024656606,0,0,7,0,0,0,0,0
19,0.374944603,0,1,5,5,0.276,1.704,0.02,0.004,0.082,0.041,0.041,0,5684,1.578297993,1.99471875,0.157829799,0.074988921,0.074988921,0,0,7,0,0,0,0,0
19,0.371853977,0,1,5,5,0.473,1.094,0.436,0,0.123,0.04,0.369,0,5685,1.005773642,0.860685235,0.100577364,0.074370795,0.074370795,0,0,7,0,0,0,0,0
19,0.370096128,0,1,5,5,0.457,0.9,0.009,0,0.041,0.535,0.165,0,5686,0.709535844,0.616291963,0.070953584,0.074019226,0.074019226,0,0,7,0,0,0,0,0
19,0.187188337,0,1,5,5,0.308,3.109,0.213,0.008,0.369,0,1.067,0,5687,0.461582523,0.23059554,0.046158252,0.037437667,0.037437667,0,0,7,0,0,0,0,0
19,0.175010532,0,1,5,5,0.324,2.576,0.387,0.003,0,0.411,0.206,0,5688,0.451041832,0.260142317,0.045104183,0.035002106,0.035002106,0,0,7,0,0,0,0,0
19,0.160604621,0,1,5,5,0.292,0.746,0.349,0.004,0.205,0.205,0.78,0,5689,0.35998975,0.198196797,0.035998975,0.032120924,0.032120924,0.625,0.073,7,0,0,0,0,0
19,0.88597281,0,1,4.375,5.073,0.233,0.823,1.016,0.018,0.082,1.355,0.082,0,5690,0.329096304,0.198196797,0.034832378,0.202508071,0.174644749,0.863,0.04,7,0,0,0,0,0
19,0.194949942,0,1,4.137,5.04,0.848,0.649,0.068,0.018,0.205,0.698,0,0,5691,0.330704398,0.196116963,0.036036221,0.047123505,0.038680544,0.958,0.52,7,0,0,0,0,0
19,0.631806612,0,1,3.417,5.593,1.053,0.669,0.542,0.007,1.602,1.232,0.287,0,5692,0.347571059,0.196116963,0.038576144,0.184900969,0.112963814,3.637,4.46,7,0,0,0,0,0
19,5.457508839,0,1,0.5,9.5,7.262,1.094,0.852,0.022,1.191,3.326,10.431,1,5693,0.88099364,0.378462372,0.088099364,10.91501768,0.574474615,2.917,3.907,7,0,0,0,0,0
19,4.48656705,0,1,0.5,9.5,9.241,2.712,1.055,0,0.494,0.739,41.191,1,5694,1.292155885,0.633302522,0.129215588,8.9731341,0.472270216,0,0,7,1,0.5,0.333333333,0.25,0.2
19,2.661300506,0,1,0.5,9.5,3.19,0.611,0.184,0,0.78,2.669,30.678,0,5695,1.521100538,2.028339844,0.152110054,5.322601012,0.280136895,0,0.056,7,1,1,0.666666667,0.5,0.4
19,0.735726219,0,1,0.5,9.444,1.739,0.93,0.552,0.011,0.328,0.863,14.661,0,5696,1.557663547,2.028339844,0.156643559,1.471452438,0.077904089,0,0.284,7,0,0.5,0.666666667,0.5,0.4
19,2.057053577,0,1,0.5,9.216,1.932,0.368,0.233,0.008,1.355,0.739,4.764,0,5697,1.744650071,2.206074664,0.179564643,4.114107154,0.223204598,0,0.039,7,0,0,0.333333333,0.5,0.4
19,1.024535376,0,1,0.5,9.483,0.985,2.325,0.581,0,1.273,0.945,7.844,0,5698,1.829602555,1.85245226,0.183271818,2.049070752,0.108039162,1.043,2.024,7,0,0,0,0.25,0.4
19,0.584759458,0,1,1.543,7.192,0.189,3.003,0.619,0.011,1.355,1.232,10.472,0,5699,1.872018039,1.85245226,0.214312311,0.378975669,0.081306932,2.629,3.15,7,0,0,0,0,0.2
19,0.554901076,0,1,3.129,6.333,1.021,4.368,0.203,0.011,1.643,1.15,10.431,0,5700,1.838910866,1.913717527,0.194346953,0.177341347,0.087620571,1.295,0.837,7,0,0,0,0,0
19,0.346083728,0,1,2.838,6.355,1.12,0.271,0.949,0.011,0.205,0.74,7.105,0,5701,1.854024244,1.913717527,0.201677825,0.121946345,0.054458494,2.225,1.263,7,0,0,0,0,0
19,0.053068699,0,1,0.904,7.596,0.398,4.436,0.232,0.011,0.165,0.288,10.719,0,5702,1.796150453,1.947873102,0.211311818,0.058704313,0.006986401,1.823,0.53,7,0,0,0,0,0
19,0.660954552,0,1,1.015,6.885,0.209,0.445,0.31,0,0.082,1.026,7.351,0,5703,1.316495024,1.236558355,0.16664494,0.651186751,0.095999209,0.404,0.287,7,0,0,0,0,0
19,3.062402414,0,1,0.5,7.309,4.633,3.923,0.329,0.008,7.433,9.568,16.715,0,5704,1.174078561,1.236558355,0.150349412,6.124804828,0.418990616,0.502,2.563,7,0,0,0,0,0
19,0.842009452,0,1,0.513,9.448,7.447,4.794,0.571,0.015,1.889,0.945,35.482,0,5705,0.992149455,0.416538224,0.099603399,1.641343961,0.089120391,0,2.191,7,0,0,0,0,0
19,2.150825716,0,1,0.5,9.5,1.659,0.649,0.194,0.036,5.421,6.776,1.889,0,5706,1.133659405,1.236558355,0.11336594,4.301651432,0.226402707,0.013,0.052,7,0,0,0,0,0
19,3.14526355,0,1,0.5,9.5,1.478,1.859,0.194,0.017,0.534,5.052,32.567,0,5707,1.242480402,1.30688746,0.12424804,6.2905271,0.331080374,0,0,7,0,0,0,0,0
19,3.210630688,0,1,0.5,9.5,0.015,2.828,0.116,0.004,1.807,3.573,0.821,0,5708,1.461089933,2.272142568,0.146108993,6.421261376,0.337961125,0,0,7,0,0,0,0,0
19,2.845483596,0,1,0.5,9.5,0.382,1.869,0.193,0.007,0.575,3.737,13.142,0,5709,1.687162347,2.426758265,0.168716235,5.690967192,0.299524589,0,0,7,0,0,0,0,0
19,3.888612785,0,1,0.5,9.5,1.257,1.385,0.455,0.007,0.123,4.517,15.195,1,5710,2.020533518,2.418329989,0.202053352,7.77722557,0.409327662,0.598,0,7,0,0,0,0,0
19,1.037534625,0,1,1.098,9.5,2.153,4.049,0.029,0.003,0.534,0.821,10.472,0,5711,2.089678608,2.233657521,0.197176694,0.944931352,0.109214171,0,0,7,1,0.5,0.333333333,0.25,0.2
19,1.780056112,0,1,0.5,9.5,1.4,0.223,0.532,0.017,0.041,1.602,6.859,0,5712,2.262377349,1.901383269,0.226237735,3.560112224,0.187374328,0.598,0,7,0,0.5,0.333333333,0.25,0.2
19,2.209599042,0,1,0.5,9.5,0.304,2.393,0.697,0.007,0.205,0.535,11.581,0,5713,2.417241798,1.251799753,0.24172418,4.419198084,0.232589373,0,0,7,0,0,0.333333333,0.25,0.2
19,3.55977739,0,1,0.5,9.5,1.581,2.509,0.097,0.007,0.123,1.027,17.084,0,5714,2.466979296,1.321540391,0.24669793,7.11955478,0.374713409,0,0,7,0,0,0,0.25,0.2
19,0.871714095,0,1,0.5,9.5,2.027,1.879,0.823,0.003,0.616,1.027,4.517,0,5715,2.46994976,1.321540391,0.246994976,1.74342819,0.091759378,0,0,7,0,0,0,0,0.2
19,3.467982795,0,1,0.5,9.5,1.825,1.986,0.039,0.007,1.232,2.053,11.417,0,5716,2.601665468,1.516202924,0.260166547,6.93596559,0.365050821,0,0,7,0,0,0,0,0
19,6.125618367,0,1,0.5,9.5,3.619,0.135,0.455,0.003,0.451,0.862,4.805,1,5717,2.89970095,1.649386897,0.289970095,12.25123673,0.644801933,0,0,7,0,0,0,0,0
19,0.769210185,0,1,0.5,9.5,0.212,1.792,0.203,0.007,0.739,1.889,5.791,0,5718,2.655558899,2.313663745,0.26555589,1.53842037,0.080969493,0,0,7,1,0.5,0.333333333,0.25,0.2
19,1.75511371,0,1,0.5,9.5,1.588,1.763,0.222,0,9.118,0.123,7.556,0,5719,2.546521911,2.319899345,0.254652191,3.51022742,0.184748812,0,0,7,0,0.5,0.333333333,0.25,0.2
1,0.435580833,0,1,5,5.262,0.015,0.116,0.222,0,0.205,0.206,0.247,0,5720,2.201218715,2.240217629,0.214501921,0.087116167,0.08277857,0.134,0.602,7,0,0,0.333333333,0.25,0.2
1,0.160105483,0,1,5.134,5.636,0.031,2.935,0.368,0.007,1.068,0.164,0.083,0,5721,2.113475801,2.358550694,0.196237307,0.03118533,0.028407644,0.005,0.994,7,0,0,0,0.25,0.2
1,0.14866403,0,1,4.995,6.256,0,1.298,0.193,0.007,0.164,0.494,0.206,0,5722,1.950336593,2.634398686,0.173347844,0.029762569,0.023763432,0.283,0.595,7,0,0,0,0,0.2
1,0.086103529,0,1,4.851,6.231,0.051,1.782,0.02,0.003,0.821,0.206,0.083,0,5723,1.737987042,2.810791203,0.156829728,0.017749645,0.013818573,0.206,0.183,7,0,0,0,0,0
1,0.364613789,0,1,4.789,6.073,0.012,0.32,0,0.007,1.109,0.699,0.042,0,5724,1.418470682,1.323031247,0.130590193,0.076135684,0.060038496,0.07,0.158,7,0,0,0,0,0
1,0.295895808,0,1,4.781,6.073,0.035,0.204,0.194,0.003,0.452,0.041,0.124,0,5725,1.360888853,1.314584765,0.125381321,0.061889941,0.048723169,0.008,0.135,7,0,0,0,0,0
1,0.089596649,0,1,4.781,6.208,0.043,1.705,0.28,0,1.52,0.781,0.328,0,5726,1.023050238,0.534278454,0.093097665,0.018740148,0.01443245,0.041,0.136,7,0,0,0,0,0
1,0.081223095,0,1,4.74,6.209,0.142,1.463,0.184,0.028,0.575,0.123,0.124,0,5727,0.418610711,0.313475578,0.03823278,0.017135674,0.01308151,1.189,0.863,7,0,0,0,0,0
1,0.19781118,0,1,3.592,7.071,0.15,0.61,0.154,0.007,0.411,0.822,0.041,0,5728,0.361470811,0.2430708,0.033899541,0.055069928,0.027974994,1.567,1.279,7,0,0,0,0,0
1,0.162709158,0,1,3.173,7.488,0.056,0.823,0.01,0.004,0.246,0.492,0.042,0,5729,0.202230355,0.167011157,0.018969173,0.051279281,0.021729321,0.178,1.486,7,0,0,0,0,0
1,0.319192851,0,1,3.414,8.557,0.087,2.577,0,0.021,2.957,7.31,0.164,0,5730,0.190591557,0.167011157,0.015921106,0.09349527,0.037301958,2.442,2.012,7,0,0,0,0,0
1,5.316464672,0,1,0.731,9.5,1.072,0.804,0.184,0.004,4.436,22.095,0.205,1,5731,0.706227476,0.209005096,0.069028196,7.272865488,0.55962786,2.453,0.943,7,0,0,0,0,0
1,4.391449759,0,1,0.961,9.5,2.424,0.048,0.048,0.014,4.189,3.573,0,1,5732,1.130506049,0.245383778,0.108068641,4.569666763,0.462257869,0.231,0,7,1,0.5,0.333333333,0.25,0.2
1,3.873944379,0,1,0.5,9.5,1.94,3.061,0.639,0.021,0.329,19.918,0.082,0,5733,1.509290134,2.825127068,0.150929013,7.747888758,0.407783619,0.461,0,7,1,1,0.666666667,0.5,0.4
1,0.374336963,0,1,0.5,9.5,1.053,1.54,0.019,0.011,3.285,2.505,0.041,0,5734,1.510262451,2.827557862,0.151026245,0.748673926,0.039403891,0,0,7,0,0.5,0.666666667,0.5,0.4
1,1.264535961,0,1,0.5,9.5,1.486,0.116,0.01,0.017,3.285,1.93,0,0,5735,1.607126467,3.050107611,0.160712647,2.529071922,0.133109049,0,0,7,0,0,0.333333333,0.5,0.4
1,1.854451044,0,1,0.5,9.5,1.944,0.01,1.19,0.003,2.135,0.78,0.246,0,5736,1.783611906,3.140914448,0.178361191,3.708902088,0.195205373,0.196,0,7,0,0,0,0.25,0.4
1,2.040004491,0,1,0.696,9.5,1.609,0.436,0.716,0.004,1.437,0.206,0.041,0,5737,1.979490046,3.082480528,0.194143786,2.931040935,0.214737315,0.597,0.549,7,0,0,0,0,0.2
1,0.771045955,0,1,1.097,8.951,0.91,1.472,1.007,0.003,0.369,0.123,0.205,0,5738,2.036813523,2.941945196,0.202708352,0.70286778,0.086140761,0.266,1.025,7,0,0,0,0,0
1,0.747799564,0,1,0.962,8.475,1.356,1.637,0.203,0.007,0.37,1.356,0.041,0,5739,2.095322564,2.661848245,0.222032697,0.777338424,0.088235937,0.024,1.026,7,0,0,0,0,0
1,1.848013869,0,1,1.121,7.925,2.051,1.153,0.659,0.01,1.93,0.041,0.287,0,5740,2.248204666,2.521040951,0.248530253,1.648540472,0.23318787,0.332,0.994,7,0,0,0,0,0
1,0.692370944,0,1,1.294,7.481,1.25,1.501,0.203,0.007,0.37,1.684,0.123,0,5741,1.785795293,1.240004968,0.203509435,0.535062553,0.092550587,0.254,0.067,7,0,0,0,0,0
1,3.268628873,0,1,0.867,7.858,2.578,3.1,0.784,0,1.889,0.493,0.328,0,5742,1.673513204,1.240004968,0.191806671,3.770044836,0.415961933,0.794,2.019,7,0,0,0,0,0
1,5.91179144,0,1,0.5,9.5,3.386,0.503,1.064,0,0.657,0.328,0.164,1,5743,1.87729791,1.240004968,0.187729791,11.82358288,0.622293836,0.367,1.642,7,0,0,0,0,0
1,3.301552074,0,1,0.5,9.5,1.415,1.55,0.532,0.014,1.068,1.273,0.124,0,5744,2.170019422,2.067054321,0.217001942,6.603104148,0.347531797,0,0,7,1,0.5,0.333333333,0.25,0.2
1,1.650344829,0,1,0.5,9.5,0.391,0.446,0.668,0.01,0.329,0.822,0.164,0,5745,2.208600308,1.970602104,0.220860031,3.300689658,0.173720508,0,0,7,0,0.5,0.333333333,0.25,0.2
1,0.719179868,0,1,0.5,9.5,0.004,1.346,0.3,0,2.34,1.314,0.206,0,5746,2.095073191,2.207861616,0.209507319,1.438359736,0.075703144,0,0,7,0,0,0.333333333,0.25,0.2
1,0.100011206,0,1,0.5,9.5,0.059,0.194,1.345,0.021,0.493,1.109,0.042,0,5747,1.901073862,2.18714033,0.190107386,0.200022412,0.010527495,0,0,7,0,0,0,0.25,0.2
1,2.116375254,0,1,0.5,9.5,0.015,1.879,0.068,0.025,1.19,0.534,0.288,0,5748,2.035606792,2.254230676,0.203560679,4.232750508,0.222776343,0,0,7,0,0,0,0,0.2
1,2.939042763,0,1,0.5,9.5,0.371,0.155,0.213,0.007,0.041,0.123,0.083,0,5749,2.254731112,2.234261237,0.225473111,5.878085526,0.309372922,0,0.81,7,0,0,0,0,0
1,0.375562073,0,1,0.5,8.69,0.407,0.523,1.694,0.017,1.314,0.206,0.329,0,5750,2.107485932,2.487159171,0.229323823,0.751124146,0.04321773,0,0.748,7,0,0,0,0,0
1,3.044373467,0,1,0.5,8.752,0.177,1.879,0,0.018,0.534,0.658,0.041,0,5751,2.342686185,2.260593913,0.253208624,6.088746934,0.347848888,0,0.81,7,0,0,0,0,0
1,2.153881812,0,1,0.5,9.5,0.118,0.378,1.858,0.014,0.452,0.164,0.164,0,5752,2.231211479,2.066069683,0.223121148,4.307763624,0.226724401,0,0.237,7,0,0,0,0,0
1,0.175794366,0,1,0.5,8.989,0.233,1.221,0.038,0.024,0.493,1.027,0.041,0,5753,1.657611771,2.281286004,0.17468772,0.351588732,0.01955661,0,0.252,7,0,0,0,0,0
1,0.0123259,0,1,0.5,9.248,0.674,0.068,1.452,0.018,0.41,0.863,0.082,0,5754,1.328689154,1.91876888,0.13630377,0.0246518,0.001332818,0,0.269,7,0,0,0,0,0
1,1.021675934,0,1,0.5,9.258,0.623,0.02,1.569,0.007,0.124,0.452,0.123,0,5755,1.265822264,1.91876888,0.129721486,2.043351868,0.110356009,0,0.213,7,0,0,0,0,0
1,0.778172911,0,1,0.5,9.035,0.607,0.697,1.288,0.01,0.738,1.561,0.165,0,5756,1.271721569,1.91876888,0.13337405,1.556345822,0.086128712,0,0.584,7,0,0,0,0,0
1,0.236993863,0,1,0.5,8.674,0.572,1.065,1.704,0.028,0.534,0.535,0.123,0,5757,1.285419834,1.872869257,0.140115526,0.473987726,0.027322327,0,0.643,7,0,0,0,0,0
20,3.168269711,0,1,5.123,5.612,0.225,1.55,0.184,0.035,1.15,0.78,2.136,0,5758,1.39060928,2.47111661,0.129539756,0.618440311,0.564552693,0.125,0.767,7,0,0,0,0,0
20,2.95682814,0,1,5.125,5.767,1.411,1.869,4.782,0.056,0.616,0.329,2.998,0,5759,1.392387818,2.484455643,0.127835826,0.576942076,0.512715127,0.102,0.061,7,0,0,0,0,0
20,1.148273506,0,1,5.021,5.673,2.022,2.363,3.039,0.046,0.082,0.123,2.464,0,5760,1.469658961,2.383802933,0.137428367,0.228694186,0.202410278,0.114,0.047,7,0,0,0,0,0
20,0.797279362,0,1,5.011,5.72,1.002,0.436,0.068,0.053,0.041,0.411,2.423,0,5761,1.244949551,1.530191111,0.116014309,0.15910584,0.139384504,0.023,0.046,7,0,0,0,0,0
20,0.473861615,0,1,4.998,5.719,0.659,1.56,0.958,0.056,0.452,0.123,0.411,0,5762,1.076947531,0.820413312,0.100489645,0.094810247,0.082857425,0.013,0.002,7,0,0,0,0,0
20,1.167918073,0,1,4.998,5.722,0.414,1.201,0.126,0.049,0.658,0.288,5.093,0,5763,1.176159902,0.613067492,0.109716409,0.233677085,0.204110114,0,0.024,7,0,0,0,0,0
20,1.224020726,0,1,4.998,5.743,0.311,0.514,1.878,0.038,0.123,0.246,3.326,0,5764,1.297329384,0.427045539,0.120782924,0.244902106,0.213132636,0.146,0.731,7,0,0,0,0,0
20,0.227037922,0,1,5.144,6.453,0.213,1.356,0.087,0.021,0.124,0.164,0.452,0,5765,1.217865583,0.660055624,0.105015572,0.044136455,0.035183313,0.27,0.926,7,0,0,0,0,0
20,0.784240204,0,1,5.268,6.669,0.048,1.22,0.484,0.021,0.451,0.082,2.464,0,5766,1.218472312,0.658538801,0.102075254,0.14886868,0.117594872,0.473,0.905,7,0,0,0,0,0
20,1.724893142,0,1,4.671,7.358,0.232,1.608,0.639,0.028,0.082,0.288,1.93,0,5767,1.36726224,0.812175045,0.113663832,0.369277059,0.234424183,0.637,0.677,7,0,0,0,0,0
20,1.381096667,0,1,4.631,7.346,0.015,0.126,1.016,0.032,4.64,1.149,1.067,0,5768,1.188544936,0.554327688,0.099235613,0.298228604,0.188006625,0.528,1.65,7,0,0,0,0,0
20,7.076650165,0,1,4.143,9.008,7.29,1.259,1.316,0.035,12.074,1.191,0.369,1,5769,1.600527138,0.554327688,0.121703835,1.708098036,0.785596155,2.659,2.154,7,0,0,0,0,0
20,5.193281134,0,1,1.972,9.5,4.727,0.358,0.794,0.017,2.176,0.206,0.082,1,5770,2.005027901,0.85144403,0.174775793,2.633509703,0.546661172,1.689,0.125,7,1,0.5,0.333333333,0.25,0.2
20,4.180493122,0,1,2.454,8.883,3.009,0.078,1.074,0.017,10.883,0.863,0.739,0,5771,2.343349277,2.686433456,0.206699239,1.70354243,0.47061726,0.2,0.549,7,1,1,0.666666667,0.5,0.4
20,4.186431035,0,1,2.172,8.951,1.727,1.637,0.803,0.032,1.848,1.438,0.205,0,5772,2.714606219,3.003002821,0.244053423,1.927454436,0.4677054,0.287,0.15,7,0,0.5,0.666666667,0.5,0.4
20,1.07055677,0,1,2.167,9.033,0.398,1.472,0.804,0.053,0.041,0.452,2.464,0,5773,2.704870089,3.076023798,0.241506258,0.49402712,0.118516193,0.001,0.032,7,0,0,0.333333333,0.5,0.4
20,1.804577447,0,1,2.171,8.983,4.207,0.698,0.88,0.056,0.493,0.452,0.042,0,5774,2.762925761,3.036754813,0.247707169,0.83121946,0.20088806,0.382,0.539,7,0,0,0,0.25,0.4
20,4.326660865,0,1,2.549,8.494,0.927,0.629,0.601,0.039,1.15,0.164,0.944,0,5775,3.172888055,2.824557622,0.287321204,1.697395396,0.509378487,0.85,1.686,7,0,0,0,0,0.2
20,6.005821745,0,1,3.021,7.297,3.714,0.61,1.046,0.049,0.165,0.288,1.766,1,5776,3.695046209,3.231811849,0.358116516,1.988024411,0.823053549,0.445,1.25,7,0,0,0,0,0
20,0.357240235,0,1,2.994,7.244,0.903,0.213,0.096,0.056,0.493,0.37,0.041,0,5777,3.558280919,3.489659205,0.347556253,0.119318716,0.049315328,0.012,0.448,7,1,0.5,0.333333333,0.25,0.2
20,4.168723242,0,1,3.033,6.849,2.941,0.591,0.581,0.056,0.164,0.411,1.109,0,5778,3.837043576,2.581012171,0.388286134,1.374455405,0.608661592,0.049,0.395,7,0,0.5,0.333333333,0.25,0.2
20,1.068983746,0,1,3.043,6.849,0.678,0.204,1.084,0.056,0.904,0.082,0.74,0,5779,3.236276934,3.037541468,0.327161033,0.35129272,0.156078807,0.271,0.086,7,0,0,0.333333333,0.25,0.2
20,5.893620136,0,1,3.304,6.763,3.56,1.414,0.784,0.056,38.357,1.15,0.246,1,5780,3.306310834,3.037541468,0.328430598,1.783783334,0.87145056,1.436,2.305,7,0,0,0,0.25,0.2
20,6.275865716,0,1,1.607,9.154,2.866,0.678,1.103,0.049,3.163,1.15,0.657,1,5781,3.515848094,4.247818379,0.326721317,3.905330253,0.685587253,1.006,1.919,7,1,0.5,0.333333333,0.25,0.4
20,3.145801939,0,1,2.298,8.682,2.728,1.152,1.288,0.049,31.663,0.657,2.218,0,5782,3.411785184,4.247818379,0.310727248,1.368930348,0.362336091,0.657,0.549,7,1,1,0.666666667,0.5,0.4
20,1.46746277,0,1,2.264,8.605,1.604,0.388,0.029,0.073,0.329,0.575,0,0,5783,3.451475784,3.950138879,0.317552285,0.648172602,0.170536057,0.03,0.201,7,0,0.5,0.666666667,0.5,0.4
20,1.76640981,0,1,2.268,8.481,1.857,1.356,0.465,0.077,5.256,0.164,0.369,0,5784,3.44765902,3.959680788,0.320742304,0.778840304,0.208278482,0.001,0.09,7,0,0,0.333333333,0.5,0.4
20,0.428000553,0,1,2.263,8.515,0.801,1.531,0.416,0.064,1.314,0.288,0.082,0,5785,3.057792989,4.293792411,0.283706902,0.189129719,0.050264305,0.04,0.195,7,0,0,0,0.25,0.4
20,1.480534048,0,1,2.228,8.676,0.489,0.745,3.32,0.06,1.192,0.616,0.081,0,5786,2.60526422,2.744389414,0.238927386,0.664512589,0.170647078,0.033,0.123,7,0,0,0,0,0.2
20,2.411863617,0,1,2.23,8.638,0.824,1.279,0.174,0.052,0.246,0.903,0.164,0,5787,2.810726558,2.442262327,0.258624085,1.081553191,0.279215515,0.009,0.167,7,0,0,0,0,0
20,2.119891571,0,1,2.237,8.509,0.856,1.54,0.29,0.063,0.247,0.288,0.164,0,5788,2.605843391,1.491586769,0.242494267,0.947649339,0.249135218,0.002,0.135,7,0,0,0,0,0
20,1.941517698,0,1,2.232,8.503,0.008,0.93,0.658,0.063,0.41,0.534,0.165,0,5789,2.693096786,1.41031437,0.250870683,0.869855599,0.228333259,0,0.118,7,0,0,0,0,0
20,3.333484713,0,1,2.237,8.391,0.24,0.669,1.801,0.07,0.822,0.452,0.164,0,5790,2.437083244,1.41031437,0.229307795,1.490158566,0.397269064,0.391,0.186,7,0,0,0,0,0
20,2.840951202,0,1,2.623,8.317,1.238,1.802,0.058,0.077,1.067,0.944,0.165,0,5791,2.093591792,1.181676317,0.191370365,1.083092338,0.341583648,0.377,0.138,7,0,0,0,0,0
20,1.113822178,0,1,2.614,8.529,0.075,0.968,0.242,0.049,1.438,1.192,0.083,0,5792,1.890393816,0.868140016,0.169648552,0.426098767,0.130592353,0.009,0.207,7,0,0,0,0,0
20,3.503517794,0,1,2.614,8.524,1.002,0.872,0.823,0.049,0.944,0.041,0.205,0,5793,2.093999318,1.181676317,0.188004967,1.340289898,0.411018042,0.273,0.289,7,0,0,0,0,0
